DATE,PROD ID,CPH L1,CPH L2,CPH L3,CPH L4,PROD NAME,REGULAR PRICE,DISCOUNTED PRICE,DISCOUNT RATE
2025/06/14,MW0Y3KH/A,Mac,MacBook Air,MacBook Air 13,MacBook Air J713,MBA 13 STL/8C GPU/16GB/256GB-KOR,1590000.0,1489600.0,0.0631
2025/06/14,MW0W3KH/A,Mac,MacBook Air,MacBook Air 13,MacBook Air J713,MBA 13 SLV/8C GPU/16GB/256GB-KOR,1590000.0,1489600.0,0.0631
2025/06/14,MUWA3KH/A,Accessories,iPad Accessories,iPad Pencils,Apple Pencil USB-C,APPLE PENCIL USB-C-KOR,119000.0,113050.0,0.05
2025/06/14,MYQW3KH/A,Accessories,iPad Accessories,iPad Pencils,Apple Pencil 1,APPLE PENCIL 1ST GEN-KOR,149000.0,149000.0,0.0
2025/06/14,MWT03KH/A,iPad,iPad Pro,iPad Pro 13in (M4),iPad Pro 13in (M4),IPAD PRO 13 WF CL 1TB SILVER NT-KOR,3449000.0,3249000.0,0.058
2025/06/14,MWRR3KH/A,iPad,iPad Pro,iPad Pro 11in (M4),iPad Pro 11in (M4),IPAD PRO 11 WF CL 2TB SP BLK NT-KOR,3549000.0,3349000.0,0.0564
2025/06/14,MWT23KH/A,iPad,iPad Pro,iPad Pro 13in (M4),iPad Pro 13in (M4),IPAD PRO 13 WF CL 2TB SILVER NT-KOR,4049000.0,3849000.0,0.0494
2025/06/14,MWRJ3KH/A,iPad,iPad Pro,iPad Pro 13in (M4),iPad Pro 13in (M4),IPAD PRO 13 WIFI 2TB SILVER NT-KOR,3749000.0,3549000.0,0.0533
2025/06/14,MWRF3KH/A,iPad,iPad Pro,iPad Pro 13in (M4),iPad Pro 13in (M4),IPAD PRO 13 WIFI 1TB SP BLK NT-KOR,3149000.0,2949000.0,0.0635
2025/06/14,MWR93KH/A,iPad,iPad Pro,iPad Pro 11in (M4),iPad Pro 11in (M4),IPAD PRO 11 WIFI 2TB SILVER NT-KOR,3249000.0,2865590.0,0.118
2025/06/14,MWRQ3KH/A,iPad,iPad Pro,iPad Pro 11in (M4),iPad Pro 11in (M4),IPAD PRO 11 WF CL 1TB SILVER NT-KOR,2949000.0,2949000.0,0.0
2025/06/14,MWRP3KH/A,iPad,iPad Pro,iPad Pro 11in (M4),iPad Pro 11in (M4),IPAD PRO 11 WF CL 1TB SP BLK NT-KOR,2949000.0,2949000.0,0.0
2025/06/14,MWR83KH/A,iPad,iPad Pro,iPad Pro 11in (M4),iPad Pro 11in (M4),IPAD PRO 11 WIFI 2TB SP BLK NT-KOR,3249000.0,2865590.0,0.118
2025/06/14,MVX83KH/A,iPad,iPad Pro,iPad Pro 13in (M4),iPad Pro 13in (M4),IPAD PRO 13 WIFI 2TB SP BLK-KOR,3599000.0,3398980.0,0.0556
2025/06/14,MVY03KH/A,iPad,iPad Pro,iPad Pro 13in (M4),iPad Pro 13in (M4),IPAD PRO 13 WF CL 2TB SILVER-KOR,3899000.0,3699000.0,0.0513
2025/06/14,MVXY3KH/A,iPad,iPad Pro,iPad Pro 13in (M4),iPad Pro 13in (M4),IPAD PRO 13 WF CL 2TB SP BLK-KOR,3899000.0,3699000.0,0.0513
2025/06/14,MVXW3KH/A,iPad,iPad Pro,iPad Pro 13in (M4),iPad Pro 13in (M4),IPAD PRO 13 WF CL 1TB SP BLK-KOR,3299000.0,3099000.0,0.0606
2025/06/14,MVXV3KH/A,iPad,iPad Pro,iPad Pro 13in (M4),iPad Pro 13in (M4),IPAD PRO 13 WF CL 512GB SILVER-KOR,2699000.0,2699000.0,0.0
2025/06/14,MVXR3KH/A,iPad,iPad Pro,iPad Pro 13in (M4),iPad Pro 13in (M4),IPAD PRO 13 WF CL 256GB SP BLK-KOR,2399000.0,2297000.0,0.0425
2025/06/14,MVX93KH/A,iPad,iPad Pro,iPad Pro 13in (M4),iPad Pro 13in (M4),IPAD PRO 13 WIFI 2TB SILVER-KOR,3599000.0,3398980.0,0.0556
2025/06/14,MVX73KH/A,iPad,iPad Pro,iPad Pro 13in (M4),iPad Pro 13in (M4),IPAD PRO 13 WIFI 1TB SILVER-KOR,2999000.0,2799000.0,0.0667
2025/06/14,MVW63KH/A,iPad,iPad Pro,iPad Pro 11in (M4),iPad Pro 11in (M4),IPAD PRO 11 WF CL 1TB SILVER-KOR,2799000.0,2599000.0,0.0715
2025/06/14,MVX63KH/A,iPad,iPad Pro,iPad Pro 13in (M4),iPad Pro 13in (M4),IPAD PRO 13 WIFI 1TB SP BLK-KOR,2999000.0,2799000.0,0.0667
2025/06/14,MVX43KH/A,iPad,iPad Pro,iPad Pro 13in (M4),iPad Pro 13in (M4),IPAD PRO 13 WIFI 512GB SP BLK-KOR,2399000.0,2199000.0,0.0834
2025/06/14,MVX23KH/A,iPad,iPad Pro,iPad Pro 13in (M4),iPad Pro 13in (M4),IPAD PRO 13 WIFI 256GB SP BLK-KOR,2099000.0,1899000.0,0.0953
2025/06/14,MVW73KH/A,iPad,iPad Pro,iPad Pro 11in (M4),iPad Pro 11in (M4),IPAD PRO 11 WF CL 2TB SP BLK-KOR,3399000.0,3002090.0,0.1168
2025/06/14,MVW43KH/A,iPad,iPad Pro,iPad Pro 11in (M4),iPad Pro 11in (M4),IPAD PRO 11 WF CL 512GB SILVER-KOR,2199000.0,2199000.0,0.0
2025/06/14,MVW23KH/A,iPad,iPad Pro,iPad Pro 11in (M4),iPad Pro 11in (M4),IPAD PRO 11 WF CL 256GB SILVER-KOR,1899000.0,1699000.0,0.1053
2025/06/14,MVVH3KH/A,iPad,iPad Pro,iPad Pro 11in (M4),iPad Pro 11in (M4),IPAD PRO 11 WIFI 2TB SILVER-KOR,3099000.0,2479200.0,0.2
2025/06/14,MVW33KH/A,iPad,iPad Pro,iPad Pro 11in (M4),iPad Pro 11in (M4),IPAD PRO 11 WF CL 512GB SP BLK-KOR,2199000.0,2199000.0,0.0
2025/06/14,MVW13KH/A,iPad,iPad Pro,iPad Pro 11in (M4),iPad Pro 11in (M4),IPAD PRO 11 WF CL 256GB SP BLK-KOR,1899000.0,1699000.0,0.1053
2025/06/14,MVVG3KH/A,iPad,iPad Pro,iPad Pro 11in (M4),iPad Pro 11in (M4),IPAD PRO 11 WIFI 2TB SP BLK-KOR,3099000.0,2479200.0,0.2
2025/06/14,MXPT3KH/A,iPad,iPad Mini,iPad Mini (A17 Pro),iPad Mini (A17 Pro),IPAD MINI WI-FI CL 256GB SPACE GRAY -KOR,1149000.0,1114530.0,0.03
2025/06/14,MVV83KH/A,iPad,iPad Pro,iPad Pro 11in (M4),iPad Pro 11in (M4),IPAD PRO 11 WIFI 256GB SP BLK-KOR,1599000.0,1396820.0,0.1264
2025/06/14,MVVD3KH/A,iPad,iPad Pro,iPad Pro 11in (M4),iPad Pro 11in (M4),IPAD PRO 11 WIFI 512GB SILVER-KOR,1899000.0,1699000.0,0.1053
2025/06/14,MVVC3KH/A,iPad,iPad Pro,iPad Pro 11in (M4),iPad Pro 11in (M4),IPAD PRO 11 WIFI 512GB SP BLK-KOR,1899000.0,1699000.0,0.1053
2025/06/14,MYHF3KH/A,iPad,iPad Mini,iPad Mini (A17 Pro),iPad Mini (A17 Pro),IPAD MINI WI-FI CL 512GB PURP-KOR,1449000.0,1405530.0,0.03
2025/06/14,MYHD3KH/A,iPad,iPad Mini,iPad Mini (A17 Pro),iPad Mini (A17 Pro),IPAD MINI WI-FI CL 512GB BLUE-KOR,1449000.0,1405530.0,0.03
2025/06/14,MYHC3KH/A,iPad,iPad Mini,iPad Mini (A17 Pro),iPad Mini (A17 Pro),IPAD MINI WI-FI CL 512GB SPACE GRAY-KOR,1449000.0,1405530.0,0.03
2025/06/14,MXPX3KH/A,iPad,iPad Mini,iPad Mini (A17 Pro),iPad Mini (A17 Pro),IPAD MINI WI-FI CL 256GB STARLIGHT-KOR,1149000.0,1114530.0,0.03
2025/06/14,MXPR3KH/A,iPad,iPad Mini,iPad Mini (A17 Pro),iPad Mini (A17 Pro),IPAD MINI WI-FI CL 128GB PURP-KOR,999000.0,969030.0,0.03
2025/06/14,MXPP3KH/A,iPad,iPad Mini,iPad Mini (A17 Pro),iPad Mini (A17 Pro),IPAD MINI WI-FI CL 128GB BLUE-KOR,999000.0,969030.0,0.03
2025/06/14,MXPQ3KH/A,iPad,iPad Mini,iPad Mini (A17 Pro),iPad Mini (A17 Pro),IPAD MINI WI-FI CL 128GB STARLIGHT-KOR,999000.0,969030.0,0.03
2025/06/14,MXND3KH/A,iPad,iPad Mini,iPad Mini (A17 Pro),iPad Mini (A17 Pro),IPAD MINI WI-FI 256GB STARLIGHT-KOR,899000.0,836070.0,0.07
2025/06/14,MYH23KH/A,iPad,iPad Mini,iPad Mini (A17 Pro),iPad Mini (A17 Pro),IPAD MINI WI-FI 512GB STARLIGHT-KOR,1199000.0,1115070.0,0.07
2025/06/14,MXN93KH/A,iPad,iPad Mini,iPad Mini (A17 Pro),iPad Mini (A17 Pro),IPAD MINI WI-FI 128GB PURPLE-KOR,749000.0,696570.0,0.07
2025/06/14,MCNW4KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WIFI 512GB BLU-KOR,1699000.0,1631040.0,0.04
2025/06/14,MCQ04KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WIFI 1TB SPG-KOR,1999000.0,1939030.0,0.03
2025/06/14,MCNY4KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WIFI 512GB PUR-KOR,1699000.0,1631040.0,0.04
2025/06/14,MCNR4KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WIFI 256GB PUR-KOR,1399000.0,1343040.0,0.04
2025/06/14,MCNN4KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WIFI 256GB SPG-KOR,1399000.0,1343040.0,0.04
2025/06/14,MCNL4KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WIFI 128GB PUR-KOR,1249000.0,1199040.0,0.04
2025/06/14,MCNK4KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WIFI 128GB STL-KOR,1249000.0,1199040.0,0.04
2025/06/14,MCJG4KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WF CL 1TB STL-KOR,2249000.0,2249000.0,0.0
2025/06/14,MCJD4KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WF CL 512GB PUR-KOR,1949000.0,1812570.0,0.07
2025/06/14,MCJE4KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WF CL 1TB SPG-KOR,2249000.0,2249000.0,0.0
2025/06/14,MCJ34KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WF CL 128GB STL-KOR,1499000.0,1439040.0,0.04
2025/06/14,MCJ54KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WF CL 256GB SPG-KOR,1649000.0,1533570.0,0.07
2025/06/14,MCG84KH/A,iPad,iPad Air,iPad Air 11in (M3),iPad Air 11in (M3),IPAD AIR 11 WF CL 1TB SPG-KOR,1949000.0,1890530.0,0.03
2025/06/14,MCG64KH/A,iPad,iPad Air,iPad Air 11in (M3),iPad Air 11in (M3),IPAD AIR 11 WF CL 512GB STL-KOR,1649000.0,1599530.0,0.03
2025/06/14,MCG04KH/A,iPad,iPad Air,iPad Air 11in (M3),iPad Air 11in (M3),IPAD AIR 11 WF CL 256GB SPG-KOR,1349000.0,1295040.0,0.04
2025/06/14,MCFW4KH/A,iPad,iPad Air,iPad Air 11in (M3),iPad Air 11in (M3),IPAD AIR 11 WF CL 128GB BLU-KOR,1199000.0,1151040.0,0.04
2025/06/14,MCA74KH/A,iPad,iPad Air,iPad Air 11in (M3),iPad Air 11in (M3),IPAD AIR 11 WIFI 512GB SPG-KOR,1399000.0,1343040.0,0.04
2025/06/14,MCAA4KH/A,iPad,iPad Air,iPad Air 11in (M3),iPad Air 11in (M3),IPAD AIR 11 WIFI 512GB STL-KOR,1399000.0,1343040.0,0.04
2025/06/14,MCA44KH/A,iPad,iPad Air,iPad Air 11in (M3),iPad Air 11in (M3),IPAD AIR 11 WIFI 256GB STL-KOR,1099000.0,1055040.0,0.04
2025/06/14,MC9X4KH/A,iPad,iPad Air,iPad Air 11in (M3),iPad Air 11in (M3),IPAD AIR 11 WIFI 128GB BLU-KOR,949000.0,898990.0,0.0527
2025/06/14,MC9W4KH/A,iPad,iPad Air,iPad Air 11in (M3),iPad Air 11in (M3),IPAD AIR 11 WIFI 128GB SPG-KOR,949000.0,898990.0,0.0527
2025/06/14,MD7Q4KH/A,iPad,iPad Entry,iPad (A16),iPad (A16),IPAD WF CL 512GB BLU-KOR,1229000.0,1229000.0,0.0
2025/06/14,MD7N4KH/A,iPad,iPad Entry,iPad (A16),iPad (A16),IPAD WF CL 256GB PNK-KOR,929000.0,929000.0,0.0
2025/06/14,MD7F4KH/A,iPad,iPad Entry,iPad (A16),iPad (A16),IPAD WF CL 128GB SLV-KOR,779000.0,779000.0,0.0
2025/06/14,MD7H4KH/A,iPad,iPad Entry,iPad (A16),iPad (A16),IPAD WF CL 128GB YLW-KOR,779000.0,779000.0,0.0
2025/06/14,MD7K4KH/A,iPad,iPad Entry,iPad (A16),iPad (A16),IPAD WF CL 256GB SLV-KOR,929000.0,929000.0,0.0
2025/06/14,MD7J4KH/A,iPad,iPad Entry,iPad (A16),iPad (A16),IPAD WF CL 128GB PNK-KOR,779000.0,779000.0,0.0
2025/06/14,MD4A4KH/A,iPad,iPad Entry,iPad (A16),iPad (A16),IPAD WIFI 128GB BLU-KOR,528000.0,528000.0,0.0
2025/06/14,MD5C4KH/A,iPad,iPad Entry,iPad (A16),iPad (A16),IPAD WIFI 512GB PNK-KOR,979000.0,979000.0,0.0
2025/06/14,MD4J4KH/A,iPad,iPad Entry,iPad (A16),iPad (A16),IPAD WIFI 256GB YLW-KOR,678000.0,678000.0,0.0
2025/06/14,MQ6V3KH/A,iPad,iPad Entry,iPad (10th Gen),iPad (10th Gen),IPAD WF CL 256GB YELLOW-KOR,989000.0,689000.0,0.3033
2025/06/14,MD4E4KH/A,iPad,iPad Entry,iPad (A16),iPad (A16),IPAD WIFI 128GB PNK-KOR,528000.0,528000.0,0.0
2025/06/14,MD3Y4KH/A,iPad,iPad Entry,iPad (A16),iPad (A16),IPAD WIFI 128GB SLV-KOR,528000.0,528000.0,0.0
2025/06/14,MQ5E3KH/A,iPhone,iPhone 14 Plus,iPhone 14 Plus,iPhone 14 Plus,IPHONE 14 PLUS PURPLE 512GB-KOR,1540000.0,970000.0,0.3701
2025/06/14,MPUF3KH/A,iPhone,iPhone 14,iPhone 14,iPhone 14,IPHONE 14 MIDNIGHT 128GB-KOR,950000.0,950000.0,0.0
2025/06/14,MU1P3KH/A,iPhone,iPhone 15 Plus,iPhone 15 Plus,iPhone 15 Plus,IPHONE 15 PLUS BLUE 512GB-KOR,1700000.0,1700000.0,0.0
2025/06/14,MPWP3KH/A,iPhone,iPhone 14,iPhone 14,iPhone 14,IPHONE 14 BLUE 256GB-KOR,1100000.0,1100000.0,0.0
2025/06/14,MPWW3KH/A,iPhone,iPhone 14,iPhone 14,iPhone 14,IPHONE 14 MIDNIGHT 512GB-KOR,1400000.0,1162000.0,0.17
2025/06/14,MU163KH/A,iPhone,iPhone 15 Plus,iPhone 15 Plus,iPhone 15 Plus,IPHONE 15 PLUS BLUE 128GB-KOR,1250000.0,1250000.0,0.0
2025/06/14,MU1M3KH/A,iPhone,iPhone 15 Plus,iPhone 15 Plus,iPhone 15 Plus,IPHONE 15 PLUS YELLOW 512GB-KOR,1700000.0,1700000.0,0.0
2025/06/14,MU173KH/A,iPhone,iPhone 15 Plus,iPhone 15 Plus,iPhone 15 Plus,IPHONE 15 PLUS GREEN 128GB-KOR,1250000.0,1250000.0,0.0
2025/06/14,MU1F3KH/A,iPhone,iPhone 15 Plus,iPhone 15 Plus,iPhone 15 Plus,IPHONE 15 PLUS BLUE 256GB-KOR,1400000.0,1400000.0,0.0
2025/06/14,MU1D3KH/A,iPhone,iPhone 15 Plus,iPhone 15 Plus,iPhone 15 Plus,IPHONE 15 PLUS YELLOW 256GB-KOR,1400000.0,1400000.0,0.0
2025/06/14,MTP43KH/A,iPhone,iPhone 15,iPhone 15,iPhone 15,IPHONE 15 BLUE 128GB-KOR,1090000.0,1090000.0,0.0
2025/06/14,MU0Y3KH/A,iPhone,iPhone 15 Plus,iPhone 15 Plus,iPhone 15 Plus,IPHONE 15 PLUS BLACK 128GB-KOR,1250000.0,1250000.0,0.0
2025/06/14,MTPG3KH/A,iPhone,iPhone 15,iPhone 15,iPhone 15,IPHONE 15 BLUE 512GB-KOR,1540000.0,1540000.0,0.0
2025/06/14,MTPF3KH/A,iPhone,iPhone 15,iPhone 15,iPhone 15,IPHONE 15 YELLOW 512GB-KOR,1540000.0,1540000.0,0.0
2025/06/14,MTPA3KH/A,iPhone,iPhone 15,iPhone 15,iPhone 15,IPHONE 15 GREEN 256GB-KOR,1240000.0,1240000.0,0.0
2025/06/14,MTP83KH/A,iPhone,iPhone 15,iPhone 15,iPhone 15,IPHONE 15 YELLOW 256GB-KOR,1240000.0,1240000.0,0.0
2025/06/14,MTP63KH/A,iPhone,iPhone 15,iPhone 15,iPhone 15,IPHONE 15 BLACK 256GB-KOR,1240000.0,1240000.0,0.0
2025/06/14,MTP23KH/A,iPhone,iPhone 15,iPhone 15,iPhone 15,IPHONE 15 YELLOW 128GB-KOR,1090000.0,1090000.0,0.0
2025/06/14,MTP53KH/A,iPhone,iPhone 15,iPhone 15,iPhone 15,IPHONE 15 GREEN 128GB-KOR,1090000.0,1090000.0,0.0
2025/06/14,MY1P3KH/A,iPhone,iPhone 16 Plus,iPhone 16 Plus,iPhone 16 Plus,IPHONE 16 PLUS BLK 512GB-KOR,1800000.0,1746000.0,0.03
2025/06/14,MXWN3KH/A,iPhone,iPhone 16 Plus,iPhone 16 Plus,iPhone 16 Plus,IPHONE 16 PLUS BLK 256GB-KOR,1500000.0,1455000.0,0.03
2025/06/14,MXY53KH/A,iPhone,iPhone 16 Plus,iPhone 16 Plus,iPhone 16 Plus,IPHONE 16 PLUS TL 256GB-KOR,1500000.0,1455000.0,0.03
2025/06/14,MXVV3KH/A,iPhone,iPhone 16 Plus,iPhone 16 Plus,iPhone 16 Plus,IPHONE 16 PLUS WHT 128GB-KOR,1350000.0,1309500.0,0.03
2025/06/14,MXY23KH/A,iPhone,iPhone 16 Plus,iPhone 16 Plus,iPhone 16 Plus,IPHONE 16 PLUS UMR 256GB-KOR,1500000.0,1455000.0,0.03
2025/06/14,MXVY3KH/A,iPhone,iPhone 16 Plus,iPhone 16 Plus,iPhone 16 Plus,IPHONE 16 PLUS TL 128GB-KOR,1350000.0,1309500.0,0.03
2025/06/14,MYEK3KH/A,iPhone,iPhone 16,iPhone 16,iPhone 16,IPHONE 16 BLK 512GB-KOR,1700000.0,1649000.0,0.03
2025/06/14,MYEU3KH/A,iPhone,iPhone 16,iPhone 16,iPhone 16,IPHONE 16 TL 512GB-KOR,1700000.0,1649000.0,0.03
2025/06/14,MYEJ3KH/A,iPhone,iPhone 16,iPhone 16,iPhone 16,IPHONE 16 TL 256GB-KOR,1400000.0,1358000.0,0.03
2025/06/14,MYE93KH/A,iPhone,iPhone 16,iPhone 16,iPhone 16,IPHONE 16 WHT 128GB-KOR,1250000.0,1200000.0,0.04
2025/06/14,MYE73KH/A,iPhone,iPhone 16,iPhone 16,iPhone 16,IPHONE 16 BLK 128GB-KOR,1250000.0,1200000.0,0.04
2025/06/14,MYED3KH/A,iPhone,iPhone 16,iPhone 16,iPhone 16,IPHONE 16 TL 128GB-KOR,1250000.0,1207000.0,0.0344
2025/06/14,MYEC3KH/A,iPhone,iPhone 16,iPhone 16,iPhone 16,IPHONE 16 UMR 128GB-KOR,1250000.0,1150000.0,0.08
2025/06/14,MYX43KH/A,iPhone,iPhone 16 Pro Max,iPhone 16 Pro Max,iPhone 16 Pro Max,IPHONE 16 PRO MAX BLACK 1TB-KOR,2500000.0,2425000.0,0.03
2025/06/14,MYX53KH/A,iPhone,iPhone 16 Pro Max,iPhone 16 Pro Max,iPhone 16 Pro Max,IPHONE 16 PRO MAX WHITE 1TB-KOR,2500000.0,2420000.0,0.032
2025/06/14,MYX03KH/A,iPhone,iPhone 16 Pro Max,iPhone 16 Pro Max,iPhone 16 Pro Max,IPHONE 16 PRO MAX BLACK 512GB-KOR,2200000.0,2090000.0,0.05
2025/06/14,MYNR3KH/A,iPhone,iPhone 16 Pro,iPhone 16 Pro,iPhone 16 Pro,IPHONE 16 PRO BLACK 1TB-KOR,2300000.0,2231000.0,0.03
2025/06/14,MYWX3KH/A,iPhone,iPhone 16 Pro Max,iPhone 16 Pro Max,iPhone 16 Pro Max,IPHONE 16 PRO MAX DESERT 256GB-KOR,1900000.0,1805000.0,0.05
2025/06/14,MYNP3KH/A,iPhone,iPhone 16 Pro,iPhone 16 Pro,iPhone 16 Pro,IPHONE 16 PRO DESERT 512GB-KOR,2000000.0,1940000.0,0.03
2025/06/14,MYNM3KH/A,iPhone,iPhone 16 Pro,iPhone 16 Pro,iPhone 16 Pro,IPHONE 16 PRO BLACK 512GB-KOR,2000000.0,1930000.0,0.035
2025/06/14,MYNL3KH/A,iPhone,iPhone 16 Pro,iPhone 16 Pro,iPhone 16 Pro,IPHONE 16 PRO NATURAL 256GB-KOR,1700000.0,1630000.0,0.0412
2025/06/14,MYNJ3KH/A,iPhone,iPhone 16 Pro,iPhone 16 Pro,iPhone 16 Pro,IPHONE 16 PRO WHITE 256GB-KOR,1700000.0,1615000.0,0.05
2025/06/14,MYNK3KH/A,iPhone,iPhone 16 Pro,iPhone 16 Pro,iPhone 16 Pro,IPHONE 16 PRO DESERT 256GB-KOR,1700000.0,1649000.0,0.03
2025/06/14,MYNF3KH/A,iPhone,iPhone 16 Pro,iPhone 16 Pro,iPhone 16 Pro,IPHONE 16 PRO DESERT 128GB-KOR,1550000.0,1472500.0,0.05
2025/06/14,MYNH3KH/A,iPhone,iPhone 16 Pro,iPhone 16 Pro,iPhone 16 Pro,IPHONE 16 PRO BLACK 256GB-KOR,1700000.0,1615000.0,0.05
2025/06/14,MYNG3KH/A,iPhone,iPhone 16 Pro,iPhone 16 Pro,iPhone 16 Pro,IPHONE 16 PRO NATURAL 128GB-KOR,1550000.0,1472500.0,0.05
2025/06/14,MD1X4KH/A,iPhone,iPhone 16e,iPhone 16e,iPhone 16e,IPHONE 16E BLK 512GB-KOR,1440000.0,1440000.0,0.0
2025/06/14,MD1R4KH/A,iPhone,iPhone 16e,iPhone 16e,iPhone 16e,IPHONE 16E WHT 128GB-KOR,987000.0,987000.0,0.0
2025/06/14,MD1T4KH/A,iPhone,iPhone 16e,iPhone 16e,iPhone 16e,IPHONE 16E BLK 256GB-KOR,1140000.0,1140000.0,0.0
2025/06/14,MD1Q4KH/A,iPhone,iPhone 16e,iPhone 16e,iPhone 16e,IPHONE 16E BLK 128GB-KOR,990000.0,990000.0,0.0
2025/06/14,MQ5F3KH/A,iPhone,iPhone 14 Plus,iPhone 14 Plus,iPhone 14 Plus,IPHONE 14 PLUS RED 512GB-KOR,1540000.0,970000.0,0.3701
2025/06/14,MPWH3KH/A,iPhone,iPhone 14,iPhone 14,iPhone 14,IPHONE 14 RED 256GB-KOR,1100000.0,1100000.0,0.0
2025/06/14,MPXN3KH/A,iPhone,iPhone 14,iPhone 14,iPhone 14,IPHONE 14 BLUE 512GB-KOR,1400000.0,1162000.0,0.17
2025/06/15,MW123KH/A,Mac,MacBook Air,MacBook Air 13,MacBook Air J713,MBA 13 MDN/8C GPU/16GB/256GB-KOR,1590000.0,1489600.0,0.0631
2025/06/15,MCG94KH/A,iPad,iPad Air,iPad Air 11in (M3),iPad Air 11in (M3),IPAD AIR 11 WF CL 1TB BLU-KOR,1949000.0,1890530.0,0.03
2025/06/15,MVX83KH/A,iPad,iPad Pro,iPad Pro 13in (M4),iPad Pro 13in (M4),IPAD PRO 13 WIFI 2TB SP BLK-KOR,3599000.0,3398970.0,0.0556
2025/06/15,MWY53KH/A,Watch,Series 10,Series 10 Cell,Series 10 Cell,APPLE WATCH 10 46 JB AL INK SL CEL-KOR,789000.0,789000.0,0.0
2025/06/15,MX2V3KH/A,Mac,MacBook Pro,MacBook Pro 15/16,MacBook Pro 16in J616,MBP 16 SL/14C/32C GPU/36GB/1T-KOR,5190000.0,4930500.0,0.05
2025/06/15,MCJ34KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WF CL 128GB STL-KOR,1499000.0,1439040.0,0.04
2025/06/15,MC6A4KH/A,Mac,MacBook Air,MacBook Air 13,MacBook Air J713,MBA 13 STL/10C GPU/24GB/512GB-KOR,2190000.0,2058600.0,0.06
2025/06/15,MCG04KH/A,iPad,iPad Air,iPad Air 11in (M3),iPad Air 11in (M3),IPAD AIR 11 WF CL 256GB SPG-KOR,1349000.0,1295040.0,0.04
2025/06/15,MC9Y4KH/A,iPad,iPad Air,iPad Air 11in (M3),iPad Air 11in (M3),IPAD AIR 11 WIFI 128GB STL-KOR,949000.0,898870.0,0.0528
2025/06/15,MWWV3KH/A,Watch,Series 10,Series 10 GPS,Series 10 GPS,APPLE WATCH 10 46 RG AL PLUM SL GPS-KOR,639000.0,575100.0,0.1
2025/06/15,MCA34KH/A,iPad,iPad Air,iPad Air 11in (M3),iPad Air 11in (M3),IPAD AIR 11 WIFI 256GB BLU-KOR,1099000.0,1055040.0,0.04
2025/06/15,MXE13KH/A,Mac,MacBook Pro,MacBook Pro 13/14,MacBook Pro 14in J504,MBP 14 SL/8C/10C GPU/16GB/1TB-KOR,2930000.0,2340200.0,0.2013
2025/06/15,MWR63KH/A,iPad,iPad Pro,iPad Pro 11in (M4),iPad Pro 11in (M4),IPAD PRO 11 WIFI 1TB SP BLK NT-KOR,2639000.0,2639000.0,0.0
2025/06/15,MV2L3KH/A,iPad,iPad Air,iPad Air 13in (M2),iPad Air 13in (M2),IPAD AIR 13 WIFI 512GB STL-KOR,1699000.0,1220260.0,0.2818
2025/06/15,MCG54KH/A,iPad,iPad Air,iPad Air 11in (M3),iPad Air 11in (M3),IPAD AIR 11 WF CL 512GB BLU-KOR,1649000.0,1599530.0,0.03
2025/06/15,MCNK4KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WIFI 128GB STL-KOR,1249000.0,1199040.0,0.04
2025/06/15,MXNA3KH/A,iPad,iPad Mini,iPad Mini (A17 Pro),iPad Mini (A17 Pro),IPAD MINI WI-FI 256GB SPACE GRAY-KOR,899000.0,836070.0,0.07
2025/06/15,MCA04KH/A,iPad,iPad Air,iPad Air 11in (M3),iPad Air 11in (M3),IPAD AIR 11 WIFI 128GB PUR-KOR,949000.0,898870.0,0.0528
2025/06/15,MWWQ3KH/A,Watch,Series 10,Series 10 GPS,Series 10 GPS,APPLE WATCH 10 46 JB AL BK SB ML GPS-KOR,639000.0,607050.0,0.05
2025/06/15,MWV53KH/A,Mac,iMac,iMac 21/24,iMac 24 J624,"IMAC 24"" PNK/10CCPU/10CGPU/16GB/512-KOR",2590000.0,2331000.0,0.1
2025/06/15,MUW63KH/A,Mac,MacBook Pro,MacBook Pro 15/16,MacBook Pro 16in J516,MBP 16 SB/16C/40C GPU/48G/1T-KOR,5940000.0,5608070.0,0.0559
